state_id,fips,population
MO,29069,29131
MO,29071,103967
MO,29073,14706
MO,29075,6571
MO,29077,293086
MO,29079,9850
MO,29081,8352
MO,29083,21824
MO,29085,9544
MO,29087,4403
MO,29089,10001
MO,29091,40117
MO,29093,10125
MO,29095,703011
MO,29097,121328
MO,29099,225081
MO,29101,54062
MO,29103,3959
MO,29105,35723
MO,29107,32708
MO,29109,38355
MO,29111,9776
MO,29113,59013
MO,29115,11920
MO,29117,15227
MO,29119,22837
MO,29121,15117
MO,29123,12088
MO,29125,8697
MO,29127,28530
MO,29129,3617
MO,29131,25619
MO,29133,13180
MO,29135,16132
MO,29137,8644
MO,29139,11551
MO,29141,20627
MO,29143,17076
MO,29145,58236
MO,29147,22092
MO,29149,10529
MO,29151,13615
MO,29153,9174
MO,29155,15805
MO,29157,19136
MO,29159,42339
MO,29161,44573
MO,29163,18302
MO,29165,104418
MO,29167,32149
MO,29169,52607
MO,29171,4696
MO,29173,10309
MO,29175,24748
MO,29177,23018
MO,29179,6270
MO,29181,13288
MO,29183,402022
MO,29185,9397
MO,29186,17894
MO,29187,67215
MO,29189,994205
MO,29195,22761
MO,29197,4660
MO,29199,4902
MO,29201,38280
MO,29203,8166
MO,29205,5930
MO,29207,29025
MO,29209,31952
MO,29211,6089
MO,29213,55928
MO,29215,25398
MO,29217,20563
MO,29219,35649
MO,29221,24730
MO,29223,12873
MO,29225,39592
MO,29227,2013
MO,29229,18289
MO,29510,300576
MT,00030,1068778
MT,30001,9453
MT,30003,13319
MT,30005,6681
MT,30007,6237
MT,30009,10725
MT,30011,1252
MT,30013,81366
MT,30015,5635
MT,30017,11402
MT,30019,1690
MT,30021,8613
MT,30023,9140
MT,30025,2846
MT,30027,11050
MT,30029,103806
MT,30031,114434
MT,30033,1258
MT,30035,13753
MT,30037,821
MT,30039,3379
MT,30041,16484
MT,30043,12221
MT,30045,2007
MT,30047,30458
MT,30049,69432
MT,30051,2337
MT,30053,19980
MT,30055,1664
MT,30057,8600
MT,30059,1862
MT,30061,4397
MT,30063,119600
MT,30065,4633
MT,30067,16606
MT,30069,487
MT,30071,3954
MT,30073,5911
MT,30075,1682
MT,30077,6890
MT,30079,1077
MT,30081,43806
MT,30083,10803
MT,30085,11004
MT,30087,8937
MT,30089,12113
MT,30091,3309
MT,30093,34915
MT,30095,9642
MT,30097,3737
MT,30099,6147
MT,30101,4736
MT,30103,696
MT,30105,7396
MT,30107,2126
MT,30109,969
MT,30111,161300
NE,00031,1934408
NE,31001,31363
NE,31003,6298
NE,31005,463
NE,31007,745
NE,31009,465
NE,31011,5192
NE,31013,10783
NE,31015,1919
NE,31017,2955
NE,31019,49659
NE,31021,6459
NE,31023,8016
NE,31025,26248
NE,31027,8402
NE,31029,3924
NE,31031,5689
NE,31033,8910
NE,31035,6203
NE,31037,10709
NE,31039,8846
NE,31041,10777
NE,31043,20026
NE,31045,8589
NE,31047,23595
NE,31049,1794
NE,31051,5636
NE,31053,36565
NE,31055,571327
NE,31057,1693
NE,31059,5462
NE,31061,2979
NE,31063,2627
NE,31065,4676
NE,31067,21513
NE,31069,1837
NE,31071,1969
NE,31073,1990
NE,31075,623
NE,31077,2356
NE,31079,61353
NE,31081,9324
NE,31083,3380
NE,31085,922
NE,31087,2762
NE,31089,10067
NE,31091,682
NE,31093,6445
NE,31095,7046
NE,31097,5071
NE,31099,6495
NE,31101,8034
NE,31103,806
NE,31105,3632
NE,31107,8332
NE,31109,319090
NE,31111,34914
NE,31113,748
NE,31115,664
NE,31117,494
NE,31119,35099
NE,31121,7755
NE,31123,4642
NE,31125,3519
NE,31127,6972
NE,31129,4148
NE,31131,16012
NE,31133,2613
NE,31135,2891
NE,31137,9034
NE,31139,7148
NE,31141,33470
NE,31143,5213
NE,31145,10724
NE,31147,7865
NE,31149,1357
NE,31151,14224
NE,31153,187196
NE,31155,21578
NE,31157,35618
NE,31159,17284
NE,31161,5246
NE,31163,3001
NE,31165,1166
NE,31167,5920
NE,31169,5003
NE,31171,722
NE,31173,7224
NE,31175,4158
NE,31177,20729
NE,31179,9385
NE,31181,3487
NE,31183,783
NE,31185,13679
NV,00032,3080156
NV,32001,24909
NV,32003,2266715
NV,32005,48905
NV,32007,52778
NV,32009,873
NV,32011,2029
NV,32013,16831
NV,32015,5532
NV,32017,5183
NV,32019,57510
NV,32021,4505
NV,32023,46523
NV,32027,6725
NV,32029,4123
NV,32031,471519
NV,32033,9580
NV,32510,55916
NH,00033,1359711
NH,33001,61303
NH,33003,48910
NH,33005,76085
NH,33007,31563
NH,33009,89886
NH,33011,417025
NH,33013,151391
NH,33015,309769
NH,33017,130633
NH,33019,43146
NJ,00034,8882190
NJ,34001,263670
NJ,34003,932202
NJ,34005,445349
NJ,34007,506471
NJ,34009,92039
NJ,34011,149527
NJ,34013,798975
NJ,34015,291636
NJ,34017,672391
NJ,34019,124371
NJ,34021,367430
NJ,34023,825062
NJ,34025,618795
NJ,34027,491845
NJ,34029,607186
NJ,34031,501826
NJ,34033,62385
NJ,34035,328934
NJ,34037,140488
NJ,34039,556341
NJ,34041,105267
NM,00035,2096829
NM,35001,679121
NM,35003,3527
NM,35005,64615
NM,35006,26675
NM,35007,11941
NM,35009,48954
NM,35011,1748
NM,35013,218195
NM,35015,58460
NM,35017,26998
NM,35019,4300
NM,35021,625
NM,35023,4198
NM,35025,71070
NM,35027,19572
NM,35028,19369
NM,35029,23709
NM,35031,71367
NM,35033,4521
NM,35035,67490
NM,35037,8253
NM,35039,38921
NM,35041,18500
NM,35043,146748
NM,35045,123958
NM,35047,27277
NM,35049,150358
NM,35051,10791
NM,35053,16637
NM,35055,32723
NM,35057,15461
NM,35059,4059
NM,35061,76688
NY,00036,19453561
NY,36001,305506
NY,36003,46091
NY,36005,1418207
NY,36007,190488
NY,36009,76117
NY,36011,76576
NY,36013,126903
NY,36015,83456
NY,36017,47207
NY,36019,80485
NY,36021,59461
NY,36023,47581
NY,36025,44135
NY,36027,294218
NY,36029,918702
NY,36031,36885
NY,36033,50022
NY,36035,53383
NY,36037,57280
NY,36039,47188
NY,36041,4416
NY,36043,61319
NY,36045,109834
NY,36047,2559903
NY,36049,26296
NY,36051,62914
NY,36053,70941
NY,36055,741770
NY,36057,49221
NY,36059,1356924
NY,36061,1628706
NY,36063,209281
NY,36065,228671
NY,36067,460528
NY,36069,109777
NY,36071,384940
NY,36073,40352
NY,36075,117124
NY,36077,59493
NY,36079,98320
NY,36081,2253858
NY,36083,158714
NY,36085,476143
NY,36087,325789
NY,36089,107740
NY,36091,229863
NY,36093,155299
NY,36095,30999
NY,36097,17807
NY,36099,34016
NY,36101,95379
NY,36103,1476601
NY,36105,75432
NY,36107,48203
NY,36109,102180
NY,36111,177573
NY,36113,63944
NY,36115,61204
NY,36117,89918
NY,36119,967506
NY,36121,39859
NY,36123,24913
NC,00037,10488084
NC,37001,169509
NC,37003,37497
NC,37005,11137
NC,37007,24446
NC,37009,27203
NC,37011,17557
NC,37013,46994
NC,37015,18947
NC,37017,32722
NC,37019,142820
NC,37021,261191
NC,37023,90485
NC,37025,216453
NC,37027,82178
NC,37029,10867
NC,37031,69473
NC,37033,22604
NC,37035,159551
NC,37037,74470
NC,37039,28612
NC,37041,13943
NC,37043,11231
NC,37045,97947
NC,37047,55508
NC,37049,102139
NC,37051,335509
NC,37053,27763
NC,37055,37009
NC,37057,167609
NC,37059,42846
NC,37061,58741
NC,37063,321488
NC,37065,51472
NC,37067,382295
NC,37069,69685
NC,37071,224529
NC,37073,11562
NC,37075,8441
NC,37077,60443
NC,37079,21069
NC,37081,537174
NC,37083,50010
NC,37085,135976
NC,37087,62317
NC,37089,117417
NC,37091,23677
NC,37093,55234
NC,37095,4937
NC,37097,181806
NC,37099,43938
NC,37101,209339
NC,37103,9419
NC,37105,61779
NC,37107,55949
NC,37109,86111
NC,37111,45756
NC,37113,35858
NC,37115,21755
NC,37117,22440
NC,37119,1110356
NC,37121,14964
NC,37123,27173
NC,37125,100880
NC,37127,94298
NC,37129,234473
NC,37131,19483
NC,37133,197938
NC,37135,148476
NC,37137,12726
NC,37139,39824
NC,37141,63060
NC,37143,13463
NC,37145,39490
NC,37147,180742
NC,37149,20724
NC,37151,143667
NC,37153,44829
NC,37155,130625
NC,37157,91010
NC,37159,142088
NC,37161,67029
NC,37163,63531
NC,37165,34823
NC,37167,62806
NC,37169,45591
NC,37171,71783
NC,37173,14271
NC,37175,34385
NC,37177,4016
NC,37179,239859
NC,37181,44535
NC,37183,1111761
NC,37185,19731
NC,37187,11580
NC,37189,56177
NC,37191,123131
NC,37193,68412
NC,37195,81801
NC,37197,37667
NC,37199,18069
ND,00038,762062
ND,38001,2216
ND,38003,10415
ND,38005,6832
ND,38007,928
ND,38009,6282
ND,38011,3024
ND,38013,2115
ND,38015,95626
ND,38017,181923
ND,38019,3762
ND,38021,4872
ND,38023,2264
ND,38025,4424
ND,38027,2287
ND,38029,3241
ND,38031,3210
ND,38033,1761
ND,38035,69451
ND,38037,2274
ND,38039,2231
ND,38041,2499
ND,38043,2480
ND,38045,4046
ND,38047,1850
ND,38049,5745
ND,38051,2497
ND,38053,15024
ND,38055,9450
ND,38057,8187
ND,38059,31364
ND,38061,10545
ND,38063,2879
ND,38065,1959
ND,38067,6801
ND,38069,3975
ND,38071,11519
ND,38073,5218
ND,38075,2327
ND,38077,16177
ND,38079,14176
ND,38081,3898
ND,38083,1315
ND,38085,4230
ND,38087,750
ND,38089,31489
ND,38091,1890
ND,38093,20704
ND,38095,2189
ND,38097,8036
ND,38099,10641
ND,38101,67641
ND,38103,3834
ND,38105,37589
OH,00039,11689100
OH,39001,27698
OH,39003,102351
OH,39005,53484
OH,39007,97241
OH,39009,65327
OH,39011,45656
OH,39013,67006
OH,39015,43432
OH,39017,383134
OH,39019,26914
OH,39021,38885
OH,39023,134083
OH,39025,206428
OH,39027,41968
OH,39029,101883
OH,39031,36600
OH,39033,41494
OH,39035,1235072
OH,39037,51113
OH,39039,38087
OH,39041,209177
OH,39043,74266
OH,39045,157574
OH,39047,28525
OH,39049,1316756
OH,39051,42126
OH,39053,29898
OH,39055,93649
OH,39057,168937
OH,39059,38875
OH,39061,817473
OH,39063,75783
OH,39065,31365
OH,39067,15040
OH,39069,27006
OH,39071,43161
OH,39073,28264
OH,39075,43960
OH,39077,58266
OH,39079,32413
OH,39081,65325
OH,39083,62322
OH,39085,230149
OH,39087,59463
OH,39089,176862
OH,39091,45672
OH,39093,309833
OH,39095,428348
OH,39097,44731
OH,39099,228683
OH,39101,65093
OH,39103,179746
OH,39105,22907
OH,39107,41172
OH,39109,106987
OH,39111,13654
OH,39113,531687
OH,39115,14508
OH,39117,35328
OH,39119,86215
OH,39121,14424
OH,39123,40525
OH,39125,18672
OH,39127,36134
OH,39129,58457
OH,39131,27772
OH,39133,162466
OH,39135,40882
OH,39137,33861
OH,39139,121154
OH,39141,76666
OH,39143,58518
OH,39145,75314
OH,39147,55178
OH,39149,48590
OH,39151,370606
OH,39153,541013
OH,39155,197974
OH,39157,91987
OH,39159,58988
OH,39161,28275
OH,39163,13085
OH,39165,234602
OH,39167,59911
OH,39169,115710
OH,39171,36692
OH,39173,130817
OH,39175,21772
OK,00040,3956971
OK,40001,22194
OK,40003,5702
OK,40005,13758
OK,40007,5311
OK,40009,21859
OK,40011,9429
OK,40013,47995
OK,40015,28762
OK,40017,148306
OK,40019,48111
OK,40021,48657
OK,40023,14672
OK,40025,2137
OK,40027,284014
OK,40029,5495
OK,40031,120749
OK,40033,5666
OK,40035,14142
OK,40037,71522
OK,40039,29003
OK,40041,43009
OK,40043,4891
OK,40045,3859
OK,40047,61056
OK,40049,27711
OK,40051,55834
OK,40053,4333
OK,40055,5712
OK,40057,2653
OK,40059,3688
OK,40061,12627
OK,40063,13279
OK,40065,24530
OK,40067,6002
OK,40069,11085
OK,40071,43538
OK,40073,15765
OK,40075,8708
OK,40077,10073
OK,40079,49853
OK,40081,34877
OK,40083,48011
OK,40085,10253
OK,40087,40474
OK,40089,32832
OK,40091,19596
OK,40093,7629
OK,40095,16931
OK,40097,41100
OK,40099,14073
OK,40101,67997
OK,40103,11131
OK,40105,10076
OK,40107,11993
OK,40109,797434
OK,40111,38465
OK,40113,46963
OK,40115,31127
OK,40117,16376
OK,40119,81784
OK,40121,43654
OK,40123,38284
OK,40125,72592
OK,40127,11096
OK,40129,3583
OK,40131,92459
OK,40133,24258
OK,40135,41569
OK,40137,43143
OK,40139,19983
OK,40141,7250
OK,40143,651552
OK,40145,81289
OK,40147,51527
OK,40149,10916
OK,40151,8793
OK,40153,20211
OR,00041,4217737
OR,41001,16124
OR,41003,93053
OR,41005,418187
OR,41007,40224
OR,41009,52354
OR,41011,64487
OR,41013,24404
OR,41015,22925
OR,41017,197692
OR,41019,110980
OR,41021,1912
OR,41023,7199
OR,41025,7393
OR,41027,23382
OR,41029,220944
OR,41031,24658
OR,41033,87487
OR,41035,68238
OR,41037,7869
OR,41039,382067
OR,41041,49962
OR,41043,129749
OR,41045,30571
OR,41047,347818
OR,41049,11603
OR,41051,812855
OR,41053,86085
OR,41055,1780
OR,41057,27036
OR,41059,77950
OR,41061,26835
OR,41063,7208
OR,41065,26682
OR,41067,601592
OR,41069,1332
OR,41071,107100
PA,00042,12801989
PA,42001,103009
PA,42003,1216045
PA,42005,64735
PA,42007,163929
PA,42009,47888
PA,42011,421164
PA,42013,121829
PA,42015,60323
PA,42017,628270
PA,42019,187853
PA,42021,130192
PA,42023,4447
PA,42025,64182
PA,42027,162385
PA,42029,524989
PA,42031,38438
PA,42033,79255
PA,42035,38632
PA,42037,64964
PA,42039,84629
PA,42041,253370
PA,42043,278299
PA,42045,566747
PA,42047,29910
PA,42049,269728
PA,42051,129274
PA,42053,7247
PA,42055,155027
PA,42057,14530
PA,42059,36233
PA,42061,45144
PA,42063,84073
PA,42065,43425
PA,42067,24763
PA,42069,209674
PA,42071,545724
PA,42073,85512
PA,42075,141793
PA,42077,369318
PA,42079,317417
PA,42081,113299
PA,42083,40625
PA,42085,109424
PA,42087,46138
PA,42089,170271
PA,42091,830915
PA,42093,18230
PA,42095,305285
PA,42097,90843
PA,42099,46272
PA,42101,1584064
PA,42103,55809
PA,42105,16526
PA,42107,141359
PA,42109,40372
PA,42111,73447
PA,42113,6066
PA,42115,40328
PA,42117,40591
PA,42119,44923
PA,42121,50668
PA,42123,39191
PA,42125,206865
PA,42127,51361
PA,42129,348899
PA,42131,26794
PA,42133,449058
RI,00044,1059361
RI,44001,48479
RI,44003,164292
RI,44005,82082
RI,44007,638931
RI,44009,125577
SC,00045,5148714
SC,45001,24527
SC,45003,170872
SC,45005,8688
SC,45007,202558
SC,45009,14066
SC,45011,20866
SC,45013,192122
SC,45015,227907
SC,45017,14553
SC,45019,411406
SC,45021,57300
SC,45023,32244
SC,45025,45650
SC,45027,33745
SC,45029,37677
SC,45031,66618
SC,45033,30479
SC,45035,162809
SC,45037,27260
SC,45039,22347
SC,45041,138293
SC,45043,62680
SC,45045,523542
SC,45047,70811
SC,45049,19222
SC,45051,354081
SC,45053,30073
SC,45055,66551
SC,45057,98012
SC,45059,67493
SC,45061,16828
SC,45063,298750
SC,45065,9463
SC,45067,30657
SC,45069,26118
SC,45071,38440
SC,45073,79546
SC,45075,86175
SC,45077,126884
SC,45079,415759
SC,45081,20473
SC,45083,319785
SC,45085,106721
SC,45087,27316
SC,45089,30368
SC,45091,280979
SD,00046,884659
SD,46003,2751
SD,46005,18453
SD,46007,3365
SD,46009,6901
SD,46011,35077
SD,46013,38839
SD,46015,5297
SD,46017,1962
SD,46019,10429
SD,46021,1376
SD,46023,9292
SD,46025,3736
SD,46027,14070
SD,46029,28009
SD,46031,4086
SD,46033,8972
SD,46035,19775
SD,46037,5424
SD,46039,4351
SD,46041,5892
SD,46043,2921
SD,46045,3829
SD,46047,6713
SD,46049,2299
SD,46051,7052
SD,46053,4185
SD,46055,1899
SD,46057,6164
SD,46059,3191
SD,46061,3453
SD,46063,1298
SD,46065,17526
SD,46067,7291
SD,46069,1301
SD,46071,3344
SD,46073,2013
SD,46075,903
SD,46077,4939
SD,46079,12797
SD,46081,25844
SD,46083,61128
SD,46085,3781
SD,46087,5586
SD,46089,2379
SD,46091,4935
SD,46093,28332
SD,46095,2061
SD,46097,2216
SD,46099,193134
SD,46101,6576
SD,46102,14177
SD,46103,113775
SD,46105,2865
SD,46107,2153
SD,46109,10394
SD,46111,2344
SD,46115,6376
SD,46117,3098
SD,46119,1391
SD,46121,10177
SD,46123,5441
SD,46125,8384
SD,46127,15932
SD,46129,5435
SD,46135,22814
SD,46137,2756
TN,00047,6829174
TN,47001,76978
TN,47003,49713
TN,47005,16160
TN,47007,15064
TN,47009,133088
TN,47011,108110
TN,47013,39842
TN,47015,14678
TN,47017,27767
TN,47019,56391
TN,47021,40667
TN,47023,17297
TN,47025,31959
TN,47027,7615
TN,47029,36004
TN,47031,56520
TN,47033,14230
TN,47035,60520
TN,47037,694144
TN,47039,11663
TN,47041,20490
TN,47043,53948
TN,47045,37159
TN,47047,41133
TN,47049,18523
TN,47051,42208
TN,47053,49133
TN,47055,29464
TN,47057,23320
TN,47059,69069
TN,47061,13427
TN,47063,64934
TN,47065,367804
TN,47067,6620
TN,47069,25050
TN,47071,25652
TN,47073,56786
TN,47075,17304
TN,47077,28117
TN,47079,32345
TN,47081,25178
TN,47083,8201
TN,47085,18582
TN,47087,11786
TN,47089,54495
TN,47091,17788
TN,47093,470313
TN,47095,7016
TN,47097,25633
TN,47099,44142
TN,47101,12268
TN,47103,34366
TN,47105,54068
TN,47107,53794
TN,47109,25694
TN,47111,24602
TN,47113,97984
TN,47115,28907
TN,47117,34375
TN,47119,96387
TN,47121,12422
TN,47123,46545
TN,47125,208993
TN,47127,6488
TN,47129,21403
TN,47131,30069
TN,47133,22241
TN,47135,8076
TN,47137,5048
TN,47139,16832
TN,47141,80245
TN,47143,33167
TN,47145,53382
TN,47147,71813
TN,47149,332285
TN,47151,22068
TN,47153,15026
TN,47155,98250
TN,47157,937166
TN,47159,20157
TN,47161,13715
TN,47163,158348
TN,47165,191283
TN,47167,61599
TN,47169,11284
TN,47171,17883
TN,47173,19972
TN,47175,5872
TN,47177,41277
TN,47179,129375
TN,47181,16673
TN,47183,33328
TN,47185,27345
TN,47187,238412
TN,47189,144657
TX,00048,28995881
TX,48001,57735
TX,48003,18705
TX,48005,86715
TX,48007,23510
TX,48009,8553
TX,48011,1887
TX,48013,51153
TX,48015,30032
TX,48017,7000
TX,48019,23112
TX,48021,88723
TX,48023,3509
TX,48025,32565
TX,48027,362924
TX,48029,2003554
TX,48031,11931
TX,48033,654
TX,48035,18685
TX,48037,93245
TX,48039,374264
TX,48041,229211
TX,48043,9203
TX,48045,1546
TX,48047,7093
TX,48049,37864
TX,48051,18443
TX,48053,48155
TX,48055,43664
TX,48057,21290
TX,48059,13943
TX,48061,423163
TX,48063,13094
TX,48065,5926
TX,48067,30026
TX,48069,7530
TX,48071,43837
TX,48073,52646
TX,48075,7306
TX,48077,10471
TX,48079,2853
TX,48081,3387
TX,48083,8175
TX,48085,1034730
TX,48087,2920
TX,48089,21493
TX,48091,156209
TX,48093,13635
TX,48095,2726
TX,48097,41257
TX,48099,75951
TX,48101,1398
TX,48103,4797
TX,48105,3464
TX,48107,5737
TX,48109,2171
TX,48111,7287
TX,48113,2635516
TX,48115,12728
TX,48117,18546
TX,48119,5331
TX,48121,887207
TX,48123,20160
TX,48125,2211
TX,48127,10124
TX,48129,3278
TX,48131,11157
TX,48133,18360
TX,48135,166223
TX,48137,1932
TX,48139,184826
TX,48141,839238
TX,48143,42698
TX,48145,17297
TX,48147,35514
TX,48149,25346
TX,48151,3830
TX,48153,5712
TX,48155,1155
TX,48157,811688
TX,48159,10725
TX,48161,19717
TX,48163,20306
TX,48165,21492
TX,48167,342139
TX,48169,6229
TX,48171,26988
TX,48173,1409
TX,48175,7658
TX,48177,20837
TX,48179,21886
TX,48181,136212
TX,48183,123945
TX,48185,28880
TX,48187,166847
TX,48189,33406
TX,48191,2964
TX,48193,8461
TX,48195,5399
TX,48197,3933
TX,48199,57602
TX,48201,4713325
TX,48203,66553
TX,48205,5576
TX,48207,5658
TX,48209,230191
TX,48211,3819
TX,48213,82737
TX,48215,868707
TX,48217,36649
TX,48219,23021
TX,48221,61643
TX,48223,37084
TX,48225,22968
TX,48227,36664
TX,48229,4886
TX,48231,98594
TX,48233,20938
TX,48235,1536
TX,48237,8935
TX,48239,14760
TX,48241,35529
TX,48243,2274
TX,48245,251565
TX,48247,5200
TX,48249,40482
TX,48251,175817
TX,48253,20083
TX,48255,15601
TX,48257,136154
TX,48259,47431
TX,48261,404
TX,48263,762
TX,48265,52600
TX,48267,4337
TX,48269,272
TX,48271,3667
TX,48273,30680
TX,48275,3664
TX,48277,49859
TX,48279,12893
TX,48281,21428
TX,48283,7520
TX,48285,20154
TX,48287,17239
TX,48289,17404
TX,48291,88219
TX,48293,23437
TX,48295,3233
TX,48297,12207
TX,48299,21795
TX,48301,169
TX,48303,310569
TX,48305,5951
TX,48307,7984
TX,48309,256623
TX,48311,743
TX,48313,14284
TX,48315,9854
TX,48317,5771
TX,48319,4274
TX,48321,36643
TX,48323,58722
TX,48325,51584
TX,48327,2138
TX,48329,176832
TX,48331,24823
TX,48333,4873
TX,48335,8545
TX,48337,19818
TX,48339,607391
TX,48341,20940
TX,48343,12388
TX,48345,1200
TX,48347,65204
TX,48349,50113
TX,48351,13595
TX,48353,14714
TX,48355,362294
TX,48357,9836
TX,48359,2112
TX,48361,83396
TX,48363,29189
TX,48365,23194
TX,48367,142878
TX,48369,9605
TX,48371,15823
TX,48373,51353
TX,48375,117415
TX,48377,6704
TX,48379,12514
TX,48381,137713
TX,48383,3849
TX,48385,3452
TX,48387,12023
TX,48389,15976
TX,48391,6948
TX,48393,854
TX,48395,17074
TX,48397,104915
TX,48399,10264
TX,48401,54406
TX,48403,10542
TX,48405,8237
TX,48407,28859
TX,48409,66730
TX,48411,6055
TX,48413,2793
TX,48415,16703
TX,48417,3265
TX,48419,25274
TX,48421,3022
TX,48423,232751
TX,48425,9128
TX,48427,64633
TX,48429,9366
TX,48431,1291
TX,48433,1350
TX,48435,3776
TX,48437,7397
TX,48439,2102515
TX,48441,138034
TX,48443,776
TX,48445,12337
TX,48447,1501
TX,48449,32750
TX,48451,119200
TX,48453,1273954
TX,48455,14651
TX,48457,21672
TX,48459,41753
TX,48461,3657
TX,48463,26741
TX,48465,49025
TX,48467,56590
TX,48469,92084
TX,48471,72971
TX,48473,55246
TX,48475,11998
TX,48477,35882
TX,48479,276652
TX,48481,41556
TX,48483,5056
TX,48485,132230
TX,48487,12769
TX,48489,21358
TX,48491,590551
TX,48493,51070
TX,48495,8010
TX,48497,69984
TX,48499,45539
TX,48501,8713
TX,48503,18010
TX,48505,14179
TX,48507,11840
UT,00049,3205958
UT,49001,6710
UT,49003,56046
UT,49005,128289
UT,49007,20463
UT,49009,950
UT,49011,355481
UT,49013,19938
UT,49015,10012
UT,49017,5051
UT,49019,9754
UT,49021,54839
UT,49023,12017
UT,49025,7886
UT,49027,13188
UT,49029,12124
UT,49031,1479
UT,49033,2483
UT,49035,1160437
UT,49037,15308
UT,49039,30939
UT,49041,21620
UT,49043,42145
UT,49045,72259
UT,49047,35734
UT,49049,636235
UT,49051,34091
UT,49053,177556
UT,49055,2711
UT,49057,260213
VT,00050,623989
VT,50001,36777
VT,50003,35470
VT,50005,29993
VT,50007,163774
VT,50009,6163
VT,50011,49402
VT,50013,7235
VT,50015,25362
VT,50017,28892
VT,50019,27037
VT,50021,58191
VT,50023,58409
VT,50025,42222
VT,50027,55062
VA,00051,8535519
VA,51001,32316
VA,51003,109330
VA,51005,14860
VA,51007,13145
VA,51009,31605
VA,51011,15911
VA,51013,236842
VA,51015,75558
VA,51017,4147
VA,51019,78997
VA,51021,6280
VA,51023,33419
VA,51025,16231
VA,51027,21004
VA,51029,17148
VA,51031,54885
VA,51033,30725
VA,51035,29791
VA,51036,6963
VA,51037,11880
VA,51041,352802
VA,51043,14619
VA,51045,5131
VA,51047,52605
VA,51049,9932
VA,51051,14318
VA,51053,28544
VA,51057,10953
VA,51059,1147532
VA,51061,71222
VA,51063,15749
VA,51065,27270
VA,51067,56042
VA,51069,89313
VA,51071,16720
VA,51073,37348
VA,51075,23753
VA,51077,15550
VA,51079,19819
VA,51081,11336
VA,51083,33911
VA,51085,107766
VA,51087,330818
VA,51089,50557
VA,51091,2190
VA,51093,37109
VA,51095,76523
VA,51097,7025
VA,51099,26836
VA,51101,17148
VA,51103,10603
VA,51105,23423
VA,51107,413538
VA,51109,37591
VA,51111,12196
VA,51113,13261
VA,51115,8834
VA,51117,30587
VA,51119,10582
VA,51121,98535
VA,51125,14930
VA,51127,23091
VA,51131,11710
VA,51133,12095
VA,51135,15232
VA,51137,37051
VA,51139,23902
VA,51141,17608
VA,51143,60354
VA,51145,29652
VA,51147,22802
VA,51149,38353
VA,51153,470335
VA,51155,34027
VA,51157,7370
VA,51159,9023
VA,51161,94186
VA,51163,22573
VA,51165,81948
VA,51167,26586
VA,51169,21566
VA,51171,43616
VA,51173,30104
VA,51175,17631
VA,51177,136215
VA,51179,152882
VA,51181,6422
VA,51183,11159
VA,51185,40595
VA,51187,40164
VA,51191,53740
VA,51193,18015
VA,51195,37383
VA,51197,28684
VA,51199,68280
VA,51510,159428
VA,51520,16762
VA,51530,6478
VA,51540,47266
VA,51550,244835
VA,51570,17370
VA,51580,5538
VA,51590,40044
VA,51595,5346
VA,51600,24019
VA,51610,14617
VA,51620,7967
VA,51630,29036
VA,51640,6347
VA,51650,134510
VA,51660,53016
VA,51670,22529
VA,51678,7446
VA,51680,82168
VA,51683,41085
VA,51685,17478
VA,51690,12554
VA,51700,179225
VA,51710,242742
VA,51720,3981
VA,51730,31346
VA,51735,12271
VA,51740,94398
VA,51750,18249
VA,51760,230436
VA,51770,99143
VA,51775,25301
VA,51790,24932
VA,51800,92108
VA,51810,449974
VA,51820,22630
VA,51830,14954
VA,51840,28078
WA,00053,7614893
WA,53001,19983
WA,53003,22582
WA,53005,204390
WA,53007,77200
WA,53009,77331
WA,53011,488241
WA,53013,3985
WA,53015,110593
WA,53017,43429
WA,53019,7627
WA,53021,95222
WA,53023,2225
WA,53025,97733
WA,53027,75061
WA,53029,85141
WA,53031,32221
WA,53033,2252782
WA,53035,271473
WA,53037,47935
WA,53039,22425
WA,53041,80707
WA,53043,10939
WA,53045,66768
WA,53047,42243
WA,53049,22471
WA,53051,13724
WA,53053,904980
WA,53055,17582
WA,53057,129205
WA,53059,12083
WA,53061,822083
WA,53063,522798
WA,53065,45723
WA,53067,290536
WA,53069,4488
WA,53071,60760
WA,53073,229247
WA,53075,50104
WA,53077,250873
WV,00054,1792147
WV,54001,16441
WV,54003,119171
WV,54005,21457
WV,54007,13957
WV,54009,21939
WV,54011,91945
WV,54013,7109
WV,54015,8508
WV,54017,8448
WV,54019,42406
WV,54021,7823
WV,54023,11568
WV,54025,34662
WV,54027,23175
WV,54029,28810
WV,54031,13776
WV,54033,67256
WV,54035,28576
WV,54037,57146
WV,54039,178124
WV,54041,15907
WV,54043,20409
WV,54045,32019
WV,54047,17624
WV,54049,56072
WV,54051,30531
WV,54053,26516
WV,54055,58758
WV,54057,26868
WV,54059,23424
WV,54061,105612
WV,54063,13275
WV,54065,17884
WV,54067,24496
WV,54069,41411
WV,54071,6969
WV,54073,7460
WV,54075,8247
WV,54077,33432
WV,54079,56450
WV,54081,73361
WV,54083,28695
WV,54085,9554
WV,54087,13688
WV,54089,12573
WV,54091,16695
WV,54093,6839
WV,54095,8591
WV,54097,24176
WV,54099,39402
WV,54101,8114
WV,54103,15065
